"Bootstrap_run","Emax_per_day","EC50_ug_mL"
370,69.1693370609933,0.100693481318354
371,70.590584289487,0.195170532543888
372,76.1931301289044,0.205529763709615
373,71.6351737845193,0.252428229282157
374,68.0847548561025,0.112933509692484
375,82.6470543521169,0.211192349872275
376,71.5262900224616,0.157137182820083
377,74.7590388616198,0.234066064455521
378,76.0171523338109,0.176978773857601
379,76.7870895119532,0.188575508007792
380,71.4843124030736,0.0867202852251115
381,75.5135410354514,0.179534331041449
382,67.1585035392791,0.222672338202902
383,72.1588185140976,0.23624502411733
384,80.4423076337802,0.139338503039235
385,66.068264721877,0.0753096979961595
386,85.1019369523479,0.20981722085538
387,75.0657335198419,0.170118699297104
388,78.5126635625018,0.207411902130387
389,71.4872291745076,0.13989495207907
390,72.5928906115478,0.134153587781626
391,82.7310712858321,0.20950806609651
392,73.7687143910504,0.271094515162663
393,78.1177462023979,0.190532379622229
394,69.1699187272698,0.161105572424078
395,68.2589766450243,0.108997026241766
396,75.1807069726053,0.219534652169042
397,68.5910651961642,0.138848711225475
398,69.4186560233439,0.0855623098010594
399,66.9503703865398,0.125989978256275
400,76.1389064638911,0.236048389930722
401,78.3756653471605,0.204030450758177
402,81.9227210458286,0.292243683553068
403,87.2862875404688,0.291017089398146
404,73.5060306959015,0.150682754427076
405,67.101719721382,0.200256811285549
406,63.4819540818748,0.143775546883883
407,63.1492781127102,0.140369779561947
408,85.5580492986471,0.191807214377715
409,65.9360931581942,0.153468421291597
410,74.7319606366161,0.243288821325173
411,74.1650845387708,0.207281314832687
412,71.5545677816088,0.171735938937927
413,58.7277441066842,0.0975691655788452
414,64.177315442067,0.0797419379802678
415,57.9117975865862,0.085830421741894
416,76.9492356691951,0.236970748766941
417,84.9250332203007,0.262776966184339
418,71.7154260287014,0.131643762098472
419,77.2602697032914,0.243218720481992
420,84.1935767590937,0.225609262434285
421,64.3454197207592,0.184944372075746
422,77.2617390713061,0.235765284980443
423,84.7826125217697,0.24868067483222
424,73.3716706339243,0.106612706660489
425,73.9750705597647,0.169183221966764
426,73.2340976367315,0.163098760725252
427,80.0607635452119,0.270946558315626
428,80.0712260026054,0.328749788956978
429,66.5974318782032,0.11004436823515
430,71.8685072293948,0.194969436880273
431,66.6830925630479,0.190583458658695
432,68.6947903931951,0.11144718473245
433,77.9731814885062,0.27153656810978
434,66.7055931281151,0.12573369029752
435,70.5992229973273,0.197100154645961
436,70.3705692055555,0.0937855436461637
437,73.2254243656004,0.205294207671101
438,60.6572643404553,0.0676286881371636
439,76.688181035355,0.143010820189649
440,84.8703723785024,0.28525360332075
441,70.2331036018324,0.116098929713062
442,88.799419048503,0.248296283445282
443,80.4086079743138,0.237423983434252
444,78.9749425515111,0.108031508619682
445,72.4566602845991,0.129366118135191
446,66.8680107504756,0.0999827257797457
447,72.7793323058302,0.243608193467639
448,58.6191889984127,0.134553744402064
449,71.3200065100287,0.115929458823253
450,70.436419233933,0.114518460827369
451,71.9460785691234,0.108528476636003
452,76.4320146614275,0.193519629312538
453,78.3548731764723,0.162317097785789
454,69.250614969779,0.130380986476417
455,73.6594204707444,0.182138693284781
456,72.705368485601,0.110588442261659
457,66.5166472243046,0.0989699396160911
458,80.7902735189852,0.170616655122324
459,70.696536906199,0.116415520826257
460,81.4281994306239,0.164826069211165
461,73.7288573986474,0.199526832790933
462,79.6284014744228,0.191216125754631
463,78.9977664957968,0.165909533732173
464,63.3925851895501,0.0983608841342979
465,61.2422482203425,0.085553619201697
466,65.6617801974833,0.114122912439824
467,71.4579100988844,0.100466871158199
468,65.4904192674012,0.12596083606491
469,71.6428751352129,0.163386363014451
470,71.633069867975,0.110045069641223
471,69.7191369463458,0.17903993222445
472,69.6480802068695,0.119900186138242
473,83.3719813866126,0.187530177131533
474,59.6530687824266,0.0596258636836801
475,70.4829233507988,0.188833506849825
476,65.048831339155,0.116264619072501
477,85.7656076170467,0.239558283649911
478,70.1405172950589,0.147820974774698
479,75.2033152907781,0.1861125446498
480,65.9892423954488,0.118499407637628
481,62.7753651769953,0.168525094392046
482,56.5772381205464,0.0998240895767094
483,69.0530026745293,0.100455845014177
484,91.2528436532182,0.267882721797055
485,75.2063397328358,0.174012047981602
486,83.092227027589,0.255996459233352
487,73.1921544833625,0.205013345100977
488,64.1533322334136,0.077498381773078
489,63.9105606569987,0.143571540868541
490,88.0329721684294,0.292483956001444
491,69.899347679566,0.120598144322305
492,71.2221448500913,0.201398550901517
493,72.7323947908768,0.159212976866253
494,68.2559787511003,0.180922046814848
495,66.0239459231481,0.103600697656096
496,84.3758426848469,0.297669454659841
497,72.5118637017004,0.154232580142737
498,80.6178443136696,0.245247700543578
499,78.4197869892847,0.215850305338569
500,68.4073696440662,0.0873329427050527
501,66.0377069493146,0.226882244572038
502,60.0481271670122,0.0834499085141295
503,72.3171535748453,0.191027542428226
504,66.9849553328684,0.216033471684224
505,83.0909500803536,0.19910988095913
506,78.3107613819402,0.149988651283417
507,68.4732026260252,0.170355333850441
508,83.2732140693673,0.296617738261326
509,77.1062223986393,0.126066883490544
510,76.7458548445211,0.212520568630617
511,68.1092548888154,0.205660842151399
512,66.4104038356443,0.120735021781218
513,78.6747312729202,0.178908899918453
514,67.6697959202716,0.136071012578365
515,77.8243893746523,0.209947118836779
516,69.3523277906758,0.178544949735477
517,68.2217623626461,0.0744617747514752
518,82.8871300161964,0.211093769870882
519,70.5148086764272,0.154405067674902
520,72.748690158154,0.117542977526984
521,83.1648201549565,0.197205784411898
522,61.8935850805647,0.187789408544494
